business_id,name,address,city,state,postal_code,stars,review_count,RestaurantsDelivery,RestaurantsTakeOut,BusinessAcceptsCreditCards
-urxhzobcJtOpgFAyaEIpA,Dairy Queen Grill & Chill,10503 Gibsonton Dr,Riverview,FL,33578,2,29,TRUE,TRUE,TRUE
DjpthTFpAY-9pOTXtwJjFQ,Sonic Drive-In,10251 Big Bend Rd,RIVERVIEW,FL,33578,2,40,TRUE,TRUE,TRUE
utyEsymR_vHtIU2BgdeE6A,Wendy's,10529 Gibsonton Drive,Riverview,FL,33578,2,28,TRUE,TRUE,TRUE
l6J7A4dw2_kcY9ktCyEolg,CVS Pharmacy,10623 Gibsonton Dr,Riverview,FL,33578,2,24,TRUE,FALSE,TRUE
yVBTwIJdbtScInZ7G8eDwg,McDonald's,3921 S US Hwy 301,Riverview,FL,33578,2,32,TRUE,TRUE,TRUE
x0VTIV-FOPQKyJf3Ivw0CQ,Jack's Pizza,1350 E Main St,Danville,IN,46122,2,16,TRUE,TRUE,TRUE
6tfH-0BnhzDc29p712rUUg,McDonald's,10747 E US 36,Avon,IN,46123,2,24,TRUE,TRUE,TRUE
1OD5rInxeC8bM3d2N8-gcQ,IHOP,10143 East US Hwy 36,Avon,IN,46123,2,57,TRUE,TRUE,TRUE
N0gGkw0xLjIwAIG7GlB3ag,Burger King,8042 E US Hwy 36,Avon,IN,46123,2,24,TRUE,FALSE,TRUE
G_BOL9TKv5UlDup6sUrwwg,Bob Evans,7649 E US Highway 36,Avon,IN,46123,2,28,FALSE,TRUE,TRUE
YGetHN62O183L5Ngvsls2w,Chicagos Pizza Express,7900 E US 36,Avon,IN,46123,2,9,FALSE,TRUE,TRUE
Go7N00VYibqU0mumsh1Aiw,Popeyes Louisiana Kitchen,9302 East Highway 36,Avon,IN,46123,2,56,TRUE,TRUE,TRUE
TT0-pieWLT0709sU0qzfVQ,Walgreens,7975 E US Highway 36,Avon,IN,46123,2,10,FALSE,TRUE,TRUE
ubDZpV0ratogOIy3L6HZgg,Pizza Hut,1358 Big Bend Rd,Twin Oaks,MO,63021,2,8,TRUE,TRUE,TRUE
AKk4FYZQpGQo5WhPiptljw,Walgreens,1391 Big Bend Rd,Ballwin,MO,63021,2,5,FALSE,TRUE,TRUE
7-_Y6S0NpaPSmGb5_AGUZQ,Long John Silver's,2440 Commercial Way,Spring Hill,FL,34606,2,18,TRUE,TRUE,TRUE
nfUPDY_1uh9ygQbgRGvFlw,Burger King,1390 Commercial Way,Spring Hill,FL,34606,2,16,TRUE,FALSE,TRUE
d7LIvW1sTkJBTi3eL_LYZQ,Walmart Supercenter,1485 Commercial Way,Spring Hill,FL,34606,2,35,TRUE,FALSE,TRUE
UdXpVlj1DCJ2ZFgU0uVVkA,Wendy's,4720 Commercial Way,Spring Hill,FL,34606,2,17,TRUE,TRUE,TRUE
578B5gULtAoGDkmyMmEi-g,Hungry Howie's Pizza & Subs,7325 Spring Hill Dr,Spring Hill,FL,34606,2,10,TRUE,TRUE,TRUE
o-SPK73nXHrbbMknFUNnAA,Bourbon Blues House,4670 Commercial Way,Spring Hill,FL,34606,2,8,FALSE,TRUE,TRUE
_ozCIOzZtIuAewuMYI_OqQ,Dunkin',4471 Commercial Way,Spring Hill,FL,34606,2,15,TRUE,TRUE,TRUE
KPzDlvjirWoWqQICXLgxsg,Popeyes Louisiana Kitchen,4493 Commercial Way,Spring Hill,FL,34606,2,31,TRUE,TRUE,TRUE
tuzn8lUNR2LF5JkSqJRwMQ,Walgreens,4255 Commercial Way,Spring Hill,FL,34606,2,8,FALSE,TRUE,TRUE
1NBOCuiFeG6DAkR_dd6pTA,Subway,224 S Madison,Lebanon,IL,62254,2,8,FALSE,TRUE,TRUE
udp0E0RMpqq9jU9jiDKZdw,Wild Agave Mexican Grill,13645 Big Bend Rd,St Louis,MO,63022,2,20,TRUE,TRUE,TRUE
TWA_Qiqa9Jbff9clvBfnMg,Wendy's,490 Sam Ridley Pkwy W,Smyrna,TN,37167,2,12,TRUE,TRUE,TRUE
qIzKtmOjBC3CSMmPQ068ew,Taco Bell,305 N Lowry St,Smyrna,TN,37167,2,10,TRUE,TRUE,TRUE
1CXFe8gwN5FeAaLEh--xGg,Taco Bell,1895 Almaville Road,Smyrna,TN,37167,2,14,TRUE,TRUE,TRUE
I8IgwtCWX1GtonghoYUQGg,Walmart Supercenter,570 Enon Springs Rd E,Smyrna,TN,37167,2,14,TRUE,FALSE,TRUE
7IzdRORpjpZHxoAxKorL3g,Dairy Queen Grill & Chill,420 Sam Ridley Pkwy W,Smyrna,TN,37167,2,20,TRUE,TRUE,TRUE
Gw3-ekvYP6w6Wrcs0eLcIQ,Sonic Drive-In,791 Nissan Dr,Smyrna,TN,37167,2,15,TRUE,TRUE,TRUE
1DjUWO4csdFa-cg15dSGUQ,Sonic Drive-In,1889 Almaville Rd,Smyrna,TN,37167,2,15,TRUE,TRUE,TRUE
592HGLvTk4gaoH5BEqP9xA,Chili's,610 Sam Ridley Pkwy W,Smyrna,TN,37167,2,82,TRUE,TRUE,TRUE
YuDv6bxaHjvst2PxnoM3ZA,Hardee's,255 S Lowry St,Smyrna,TN,37167,2,7,FALSE,FALSE,TRUE
CraVVOWt3BRFDC9T7aupAw,Logan's Roadhouse,600 Sam Ridley Pkwy W,Smyrna,TN,37167,2,88,TRUE,TRUE,TRUE
UPQ73-tadrbGkbzXamgAUA,Panera Bread,598 Sam Ridley Pkwy W,Smyrna,TN,37167,2,18,TRUE,TRUE,TRUE
B9JHS--5heTPQ149PuLLYQ,Pizza Hut,11748 Martin Luther King Jr Blvd,Seffner,FL,33584,2,12,TRUE,TRUE,TRUE
WwEwCuHfijeTpEl_OY3t3w,Hardee's,11705 E US Hwy 92,Seffner,FL,33584,2,21,FALSE,TRUE,TRUE
5OpUORgAc84h2Z4ctxKCiA,McDonald's,610 E Dr Martin Luther King Jr,Seffner,FL,33584,2,35,TRUE,TRUE,TRUE
3v00mtItiEWSOI1KfJnsCQ,Little Caesars Pizza,11066 Spring Hill Dr,Spring Hill,FL,34608,2,15,FALSE,TRUE,TRUE
dx172W6t0q52Fp-VDZgOzw,Checkers,2137 Mariner Blvd.,Spring Hill,FL,34608,2,22,TRUE,TRUE,TRUE
1ZmkPnesh_Y7_vZ8ENlDvg,Burger King,2096 Mariner Blvd,Spring Hill,FL,34609,2,10,TRUE,TRUE,TRUE
wMcl1F6EEa3ngDh0HsN_vA,Dunkin',10455 County Line Rd,Spring Hill,FL,34609,2,11,TRUE,TRUE,TRUE
GwUfmvUOAWmByr0rRn2aTA,Subway,712 E Broadway,Alton,IL,62002,2,7,TRUE,TRUE,TRUE
G-3364B-eVslDufNEpHAOQ,IHOP,181 Homer M Adams Pkwy,Alton,IL,62002,2,23,TRUE,TRUE,TRUE
GUH9h8yQzSY3s8P3Nssidg,KFC,620 E Landmarks Blvd,Alton,IL,62002,2,9,FALSE,TRUE,TRUE
-s_ovV4hkwgfRdjEp0ZXMQ,Papa John's Pizza,2700 Washington Avenue,Alton,IL,62002,2,5,TRUE,TRUE,TRUE
3gwwGdwihsmb4TOnUOo6RA,McDonald's,2400 Homer Adams Pkwy,Alton,IL,62002,2,14,TRUE,TRUE,TRUE
8KBtnnw1TjA4tM4urmRCwQ,Pizza Hut,806 W Main St,Mascoutah,IL,62258,2,9,TRUE,TRUE,TRUE
UAFrK91Wd3YLBJg8Hfxj1Q,Stratford Inn,800 S Hwy Dr,Fenton,MO,63026,2,13,FALSE,TRUE,TRUE
XtP56x_qPkTVYL70p5Pkvg,Papa John's Pizza,98 Gravois Bluffs Cir  Suite B,Fenton,MO,63026,2,9,TRUE,TRUE,TRUE
iXCu7zPWy2TmyoJSWEZkfQ,Walmart Supercenter,653 Gravois Bluffs Blvd,Fenton,MO,63026,2,18,TRUE,FALSE,TRUE
45RduxnVKS8kB1sU_p2mUQ,McDonald's,501 Old Smizer Mill Rd,Fenton,MO,63026,2,20,TRUE,TRUE,TRUE
L2q7MQFaDfe2jEXQ5-ApRQ,Steak ’n Shake,1185 Gravois Rd,Fenton,MO,63026,2,29,TRUE,TRUE,TRUE
AaVhP2MWhU5ID63UpigYeg,Pizza Hut,585 Old Smizer Mill Rd,Fenton,MO,63026,2,23,TRUE,TRUE,TRUE
kQhmw4RexXf6rfjpiysjkA,McDonald's,100 Old Sugar Creek Rd,Fenton,MO,63026,2,15,TRUE,TRUE,TRUE
nfujCBdh2JN2hUoBxB0x1A,Taco Bell,611 Gravois Rd.,Fenton,MO,63026,2,24,TRUE,TRUE,TRUE
0g9fGg7Z368fPJiBp7JvdA,Mango Mango Daiquiris,201 Bourbon St,New Orleans,LA,70195,2,157,FALSE,FALSE,TRUE
I3zkJdYyGn9lqHg8B72ICA,Applebee's Grill + Bar,3534 Tom Austin Hwy,Springfield,TN,37172,2,10,FALSE,TRUE,TRUE
fHNIhELpRD-zY3chu5WNpg,Burger King,2018 Memorial Blvd,Springfield,TN,37172,2,7,TRUE,FALSE,TRUE
h1u9lMSoDeBSg-5VmWUaVg,Whitts Barbecue,3516 Tom Austin Hwy,Springfield,TN,37172,2,8,TRUE,TRUE,TRUE
PF21rnDm1-rqhiNYSnszFA,Subway,"3535 Tom Austin Hwy, Ste F",Springfield,TN,37172,2,10,TRUE,TRUE,TRUE
MPZUX8dsvwjGXoFJ41_NnQ,Waffle House,2100 Memorial Blvd,Springfield,TN,37172,2,10,FALSE,TRUE,TRUE
3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,2123 Memorial Blvd,Springfield,TN,37172,2,10,TRUE,TRUE,TRUE
BV_pCw2X5ErMMbGMAo4HtA,Sonic Drive-In,3555 Tom Austin Hwy,Springfield,TN,37172,2,5,TRUE,TRUE,TRUE
D3TgmgOJgiHDSh9D0ZZw3Q,Hardee's,2002 Memorial Blvd,Springfield,TN,37172,2,9,TRUE,TRUE,TRUE
Qp9ogkfiCKeUQeB9-JWmVw,Walgreens,460 N Highway 67 St,Florissant,MO,63031,2,8,FALSE,TRUE,TRUE
Pr_wx_4rSBOmCV0AKD2Siw,Wendy's,8250 N. Lindbergh,Florissant,MO,63031,2,17,TRUE,TRUE,TRUE
PQQNnWp9JHegFdOGP-AEBw,Pizza Hut,2839 Patterson Ln,Florissant,MO,63031,2,7,TRUE,TRUE,TRUE
gkNFqSreKexZxC0BTqS4uw,A&W Restaurant,1230 Graham Rd,Florissant,MO,63031,2,10,TRUE,TRUE,TRUE
IeRQVYYIKnOVIilyZVfjmg,Wingstop,8222 N Lindbergh Blvd,Florissant,MO,63031,2,38,TRUE,TRUE,TRUE
NFp_nHdkg252JJ4y6YDOAA,Popeyes Louisiana Kitchen,951 N Hwy 67,Florissant,MO,63031,2,21,TRUE,TRUE,TRUE
E3f7uDqc_lrTSLkxIyZWhQ,Domino's Pizza,832 E Philadelphia Ave,Boyertown,PA,19512,2,5,TRUE,TRUE,TRUE
68tT-waXYijVH4WGiFyQMw,Dunkin',849 E Philadelphia Ave,Boyertown,PA,19512,2,18,TRUE,TRUE,TRUE
Q-eFove0FiHzcL__AUTyNw,ShopRite of Bordentown,622 Rte 206,Bordentown,NJ,8505,2,18,TRUE,TRUE,TRUE
qyOUMa4Ol1lFnoZZ8lN_hA,Wendy's,2008 Route 206 South,Bordentown,NJ,8505,2,30,TRUE,TRUE,TRUE
Da3LmQYuxuCJfRTH6FXsiA,Dunkin',937 Easton Rd,Roslyn,PA,19001,2,8,TRUE,TRUE,TRUE
-G-p49zYwol8Sw9GP931VQ,Rita's Italian Ice,1700 Old York Rd,Abington,PA,19001,2,11,TRUE,TRUE,TRUE
rMqWPcEwfnUZ-f8coYHEsA,Milano Pizzeria Restaurant,1335 Easton Rd,Roslyn,PA,19001,2,9,TRUE,TRUE,TRUE
pe1uspK6xnVuVgLXFIjQlg,Dunkin',1701 Old York Rd,Abington,PA,19001,2,17,TRUE,TRUE,TRUE
F-eHPbdh9bl8aeYDRws4BQ,Chipotle Mexican Grill,1437 Old York Rd,Abington,PA,19001,2,64,TRUE,TRUE,TRUE
5N-93oMmm0MUt8HvyOot5A,Boston Market,1776 Old York Rd,Abington,PA,19001,2,47,TRUE,TRUE,TRUE
U7JypsxzjH5f41NFZ82bdw,Jack in the Box,2095 N US Highway 67,Florissant,MO,63033,2,5,TRUE,FALSE,TRUE
7Qz1PMz-U5fO-q1Ki8pHPg,Dairy Queen Grill & Chill,2678 N Hwy 67,Florissant,MO,63033,2,9,TRUE,TRUE,TRUE
0QgAyxKXAHavVgG7BRlV9g,The Rice House,2725 N Highway 67,Florissant,MO,63033,2,39,TRUE,TRUE,TRUE
Sz4N01C2R3JCKU4cznr2Zw,Applebee's Grill + Bar,2309 N US Highway 67,Florissant,MO,63033,2,38,TRUE,TRUE,TRUE
eMcPPFGIngpYjxCYNwhd7Q,Jack in the Box,11204 W Florissant Ave,Florissant,MO,63033,2,5,TRUE,FALSE,TRUE
iOneMCZY-T3w4aisqi4R2Q,Applebee's Grill + Bar,11077 New Halls Ferry Rd,Florissant,MO,63033,2,28,TRUE,TRUE,TRUE
BTtQdwXZT8c5QvKrz3QI5Q,Taco Bell,1491 Dunn Road,Florissant,MO,63033,2,9,TRUE,TRUE,TRUE
6kx5nIZh9bQ_02_GOcE7bg,Jack in the Box,4595 Washington St,Florissant,MO,63033,2,11,TRUE,FALSE,TRUE
8ddsrCbKR8LmoYqmcCneMw,Steak ’n Shake,1955 Hwy 67 N,Florissant,MO,63033,2,22,TRUE,TRUE,TRUE
R2Px0GUGW5LQV2nWqqkpjQ,Pizza Hut,1841 Norristown Rd,Maple Glen,PA,19002,2,21,TRUE,TRUE,TRUE
T8CRW0yUTIQdW91XQp4EWw,Dunkin',881 W Butler Pike,Ambler,PA,19002,2,8,TRUE,TRUE,TRUE
n57e-5iUyrAmwZMlKSPsZQ,Domino's Pizza,1115 S Bethlehem Pike,Ambler,PA,19002,2,20,TRUE,TRUE,TRUE
peIWQGr3YPWNJC7SnS74wg,Dunkin',371 E Butler Ave,Ambler,PA,19002,2,9,TRUE,TRUE,TRUE
TYz_POs8JRXS5l2SE1XoVA,Hardee's,1909 State Rd 60 E,Valrico,FL,33594,2,24,FALSE,TRUE,TRUE
998PnfT0eWDMyJjtBhmRxA,Taco Bell,2201 State Road 60 E,Valrico,FL,33594,2,17,TRUE,TRUE,TRUE
NHMwsUP0l5dMmsqNjVSPEA,China Star,1916 E State Rd 60,Valrico,FL,33594,2,11,TRUE,TRUE,TRUE
LiouQHSl8e5-k-8_XW0KGA,Burger King,2117 State Rd 60 E,Valrico,FL,33594,2,19,TRUE,FALSE,TRUE
GJacC9o8dq9QaWGmUookYg,CVS Pharmacy,2109 State Rd 60 E,Valrico,FL,33594,2,6,TRUE,FALSE,TRUE
3O44PGRDlIxmikUL_J5Vww,Hooters,2765 N Hwy 67,Florissant,MO,63034,2,41,TRUE,TRUE,TRUE
Vm6_bz0jDYxPfQ3cZv3vqw,Massage Envy - Ardmore,44 Greenfield Ave,Ardmore,PA,19003,2,36,FALSE,TRUE,TRUE
tnq7b6ROl4RIyfQoxIrXhw,Chipotle Mexican Grill,133 W Lancaster Ave,Ardmore,PA,19003,2,117,TRUE,TRUE,TRUE
lH_UKAJy6YTa1ArfdACU4g,Olive Garden Italian Restaurant,83 City Ave,Bala Cynwyd,PA,19004,2,154,TRUE,TRUE,TRUE
SNYpn2BdTbz8QrrfH8rvdw,Wawa,801 Conshohocken State Rd,Bala Cynwyd,PA,19004,2,12,TRUE,TRUE,TRUE
vqbU9EIjpyB6jcux9AOQVA,AT&T Store,161 E City Ave,Bala Cynwyd,PA,19004,2,18,FALSE,TRUE,TRUE
yxQs5gSf0-8cEd6YMgSjbw,Chili's,175 E City Ave,Bala Cynwyd,PA,19004,2,140,TRUE,TRUE,TRUE
kJmMX1VGooeM77skmQ_KGA,Perkins Restaurant & Bakery,115 W City Ave,Bala Cynwyd,PA,19004,2,37,FALSE,TRUE,TRUE
z7u4xNXH39fDa7OhFnNmLw,Walmart Supercenter,2140 Bloomingdale Ave,Valrico,FL,33596,2,27,TRUE,FALSE,TRUE
Q0N7zs7QL2G3tSw9Qvslyw,Wendy's,2809 N. 600 West,Greenfield,IN,46140,2,19,TRUE,TRUE,TRUE
r0zvdOsHGlchLX2-TGxrPg,Burger King,2706 N 600th W,Greenfield,IN,46140,2,8,TRUE,FALSE,TRUE
Xdzir62WKlSzeu4PMQtlBA,Hardee's,124 Hartman Ln,O Fallon,IL,62269,2,19,TRUE,TRUE,TRUE
-imlMPrEJ8cc99qjEclKVA,Steak ’n Shake,109 Regency Park,O'Fallon,IL,62269,2,72,TRUE,TRUE,TRUE
bxjOSldtLatq7jX4j0lKuQ,Taco Bell,1403 W US Highway 50,O Fallon,IL,62269,2,18,TRUE,TRUE,TRUE
-9Kxik9BRNkft5rPcVvSsw,Buffalo Wild Wings,1424 Central Park Cir,O'Fallon,IL,62269,2,115,TRUE,TRUE,TRUE
cyKq2OZ_EOdk8_lhSxy72w,Jack in the Box,1360 W Us Highway 50,O Fallon,IL,62269,2,44,TRUE,FALSE,TRUE
uxZaujD1ednTa31llKVXkA,Domino's Pizza,304 E Highway 50,O Fallon,IL,62269,2,22,TRUE,TRUE,TRUE
uA5PkyKXgZv2c64hJQqAgA,Imo's Pizza,521 W US Hwy 50,O Fallon,IL,62269,2,25,TRUE,TRUE,TRUE
jNlRQXyBXAg5fmI6ckgLmA,Walmart Supercenter,4928 State Rd 674,Wimauma,FL,33598,2,37,TRUE,FALSE,TRUE
Uj5Xcu-4i_qSZoJ74MtquQ,Steak ’n Shake,103 N State Road 135,Greenwood,IN,46142,2,28,TRUE,TRUE,TRUE
cCUXx_h4dkdZH8cxJOzSBQ,Jimmy John's,"733 Loews Blvd, Ste D",Greenwood,IN,46142,2,33,TRUE,TRUE,TRUE
yIP5AP5WH85dsupajZDDLA,Burger King,765 County Line Rd,Greenwood,IN,46142,2,16,TRUE,FALSE,TRUE
gxusApmuXbfac_Zqy4KbqQ,Golden Corral Buffet & Grill,160 South Marlin Dr,Greenwood,IN,46142,2,31,TRUE,TRUE,TRUE
vgMdflPB6OXiDcFWeZ7ICQ,Taco Bell,801 US 31 North,Greenwood,IN,46142,2,16,TRUE,TRUE,TRUE
wGYQmcyHm-zyX6GO9u5nlg,QDOBA Mexican Eats,"704 State Road 135, Ste 100",Greenwood,IN,46142,2,40,TRUE,TRUE,TRUE
t1bLT6fQTKNhJnIlccVPFQ,Dunkin',120 W. Smith Valley Rd,Greenwood,IN,46142,2,42,TRUE,TRUE,TRUE
BofyiVSpm2dgp49gpjjDPQ,Verizon,1244 US Hwy 31 N,Greenwood,IN,46142,2,14,TRUE,TRUE,TRUE
EqHycj5G9BcQHmVgF91aPw,Panda Express,"331 South State Road 135, SUITE A",Greenwood,IN,46142,2,23,TRUE,TRUE,TRUE
YBh1wZbDQgNqGCYDzbhLDQ,Steak ’n Shake,247 W Smith Valley Rd,Greenwood,IN,46142,2,41,TRUE,TRUE,TRUE
cqs7-jHvGSaPuQSWw1W4qg,Popeyes Louisiana Kitchen,270 N State Rd 135,Greenwood,IN,46142,2,20,TRUE,TRUE,TRUE
SlDvRMCmWsWZkgg9WCObEA,Hibachi Grill & Supreme Buffet,232 Commerce Cir,Bristol,PA,19007,2,21,FALSE,TRUE,TRUE
OwA7G4WFZMbGk6RLrI-HXQ,Bob Evans Farms Restaurant,91 Byrd Way,Greenwood,IN,46143,2,11,FALSE,TRUE,TRUE
aJ0fE_Mo7CnoDAwYmiT6xA,Burger King,31 S,Greenwood,IN,46143,2,7,TRUE,FALSE,TRUE
jcEirafTVQFD224NEoTjfQ,Wendy's,747 S State Rte 135,Greenwood,IN,46143,2,20,TRUE,TRUE,TRUE
i4nKNUxMY6S99idIEMgssg,Taco Bell,3042 Stones Crossing Road West,Greenwood,IN,46143,2,21,TRUE,TRUE,TRUE
RGMPK0znWtlP6Sr9yHntsA,McDonald's,2252 US Hwy 31 S,Greenwood,IN,46143,2,15,TRUE,TRUE,TRUE
m0_MQ0NnryKiPvwJDiWXmQ,Long John Silver's,2191 Independence Dr,Greenwood,IN,46143,2,6,TRUE,TRUE,TRUE
EC7YhDTvmCfnGa2GzbRvhA,CVS Pharmacy,1901 Sproul Road,Broomall,PA,19008,2,10,TRUE,FALSE,TRUE
Ht66H1iGx0llc7ne81tjBw,Country Squire Diner,2560 W Chester Pike,Broomall,PA,19008,2,115,TRUE,TRUE,TRUE
GUPpuoOBAG4lM14Nv8IqTg,Royal Farms,2130 W Chester Pike,Broomall,PA,19008,2,18,TRUE,TRUE,TRUE
_ws0jviXOt0PXezpUVmHTA,Dunkin',2500 West Chester Pike,Broomall,PA,19008,2,9,TRUE,TRUE,TRUE
G2ElfaHhRuVFTDbgWlu2Jw,ACME Markets,1991 N Sproul Rd,Broomall,PA,19008,2,15,TRUE,TRUE,TRUE
k8kC-VYrewVejvkPxczZpQ,Malucci's,1991 Sproul Rd,Broomall,PA,19008,2,17,TRUE,TRUE,TRUE
qXctAMyV6n9PSjPQuUSEpw,McDonald's,2601 W Chester Pike,Broomall,PA,19008,2,27,TRUE,TRUE,TRUE
DdFfDwu5z7f24pp6e_q2XA,Roy Rogers,23 Park Ave,Elverson,PA,19520,2,21,TRUE,TRUE,TRUE
zdwThvMacWCC_CDxV5w5Sw,Jos A Bank,"957 Haddonfield Rd, Ste F, Towne Place At Garden State Park",Cherry Hill,NJ,8002,2,14,FALSE,TRUE,TRUE
3xW7Uk_12K8qSdBctcXySA,Wendy's,2400 Church Rd,Cherry Hill,NJ,8002,2,23,TRUE,TRUE,TRUE
1r2bAE5TQpUO-zec9-cvxg,Red Eagle Tavern,1503 Chapel Ave W,Cherry Hill,NJ,8002,2,13,FALSE,TRUE,TRUE
jzvgB66X05iwv15SbC4j0Q,Chili's,1906 W Rte 70,Cherry Hill,NJ,8002,2,41,TRUE,TRUE,TRUE
9DBvBRSCAxEIUdEe1fySoQ,Bob’s Discount Furniture and Mattress Store,2234 Marlton Pike W,Cherry Hill,NJ,8002,2,96,FALSE,FALSE,TRUE
qtRqU1dxdq8Mcbgcgtbx-Q,Applebee's Grill + Bar,108 Haddonfield Rd,Cherry Hill,NJ,8002,2,46,TRUE,TRUE,TRUE
0Q-E_trgdkgIPlYUf-n5OA,Saladworks,2000 Route 38,Cherry Hill,NJ,8002,2,13,TRUE,TRUE,TRUE
-V8WjHXv-BG2btzP8BBXXg,Lumber Liquidators - Cherry Hill,1205 Warren Ave,Cherry Hill,NJ,8002,2,9,TRUE,TRUE,TRUE
rbMtoYrV-R74EPfV-wjaRQ,Friendly's,2250 Route 70 W,Cherry Hill,NJ,8002,2,33,FALSE,TRUE,TRUE
oxFAic55QhHFgLph4jERzw,7-Eleven,969 Glenbrook Ave,Bryn Mawr,PA,19010,2,6,TRUE,TRUE,TRUE
wDGJDwYUjmNax0Oo2N9zAA,Tony Luke's,601 W Lancaster Ave,Bryn Mawr,PA,19010,2,9,FALSE,TRUE,TRUE
BNIdIxmtsycOWOJle6sQWw,Domino's Pizza,5 Franklin St,Bryn Mawr,PA,19010,2,28,TRUE,FALSE,TRUE
6LA1ttZl3vLl3YBg4IqZWw,Dunkin',596 W Lancaster Ave,Bryn Mawr,PA,19010,2,29,TRUE,TRUE,TRUE
Z7fw-YKQTHiNZqu_Vw10Pg,Tampa Salad Company,200 N Tampa St,Tampa,FL,33602,2,7,FALSE,TRUE,TRUE
OtFQjONNg0z6TdSQ1Zxb9w,Subway,212 E Madison St,Tampa,FL,33602,2,18,TRUE,TRUE,TRUE
qBwtph5O2kJL0pemRnr-6A,Domino's Pizza,1005 N Tampa St,Tampa,FL,33602,2,42,TRUE,TRUE,TRUE
vK0ALj3KbJHy3nRVjEd30A,Nathan's Famous Hot Dogs,"200 N Tampa St, Ste G-115",Tampa,FL,33602,2,12,FALSE,TRUE,TRUE
XK-mrAzh0cxD4U5Kmhy0fw,McDonald's,6270 Howdershell Rd,Hazelwood,MO,63042,2,10,TRUE,TRUE,TRUE
WijDNE38uKQorjqTV7b15A,Taco Bell,7747 N Lindbergh Blvd.,Hazelwood,MO,63042,2,16,TRUE,TRUE,TRUE
onyJd1EKOwGmM_WN38Zs0Q,CVS Pharmacy,"101 Springdale Rd, Holly Ravine Plaza",Cherry Hill,NJ,8003,2,22,TRUE,FALSE,TRUE
3Qdpy--GFnuXdndqEntG6Q,Walgreens,3917 N Nebraska Ave,Tampa,FL,33603,2,9,FALSE,TRUE,TRUE
fGHxrW-nVZhKjEJqsGgj4Q,CVS Pharmacy,625 W Doctor Mlk Jr Blvd,Tampa,FL,33603,2,5,TRUE,FALSE,TRUE
V2aRYSwy862tExL-pBUFtg,McDonald's,12680 Dorsett Rd,Maryland Heights,MO,63043,2,39,TRUE,TRUE,TRUE
npCGfvVlSSl9b5QFdfMXYA,QDOBA Mexican Eats,11500 Page Service Rd,St. Louis,MO,63043,2,21,TRUE,TRUE,TRUE
yg8OzI6hKoWWkaeDBF3bpg,Steak ’n Shake,12607 Dorsett Rd,Maryland Heights,MO,63043,2,81,FALSE,TRUE,TRUE
UYOZc-cC932HirQyMmqhfA,Hardee's,11938 Dorsett Rd,Saint Louis,MO,63043,2,10,TRUE,TRUE,TRUE
mwhqx7UJE8fxakwmG6ZL2w,Papa John's Pizza,12203 Dorsett Road,Maryland Heights,MO,63043,2,15,TRUE,TRUE,TRUE
BqdVD9WS5sinH0tACE5VFw,Eat Up Buffet,777 Casino Center Dr,Maryland Heights,MO,63043,2,36,FALSE,FALSE,TRUE
8Loz2rVzVPCH2iUwFKT8dw,Dorsett Inn,12068 Dorsett Rd,Maryland Heights,MO,63043,2,13,FALSE,TRUE,TRUE
_mdDAxk-O96OP35XdEfUTA,La Perrada Colombiana,7803 N Armenia Ave,Tampa,FL,33604,2,91,TRUE,TRUE,TRUE
mJey7zMvlXHCLPHUgo_pwg,Taco Bell,330 Hester Dr.,White House,TN,37188,2,21,TRUE,TRUE,TRUE
cvCNRnspcGjrOVMaNtdghA,Dunkin',810 Highway 76,White House,TN,37188,2,32,TRUE,TRUE,TRUE
gmpCxO99gKQ9z3E_XY_YbQ,KFC,803 Hwy76,White House,TN,37188,2,9,TRUE,TRUE,TRUE
QbPEgGMh6JUxDbCzHmX5hw,Wendy's,692 Highway 76,White House,TN,37188,2,12,TRUE,TRUE,TRUE
l3zSx4cXpSOiUnEbjY1TxA,White Castle,11979 Paul Mayer Ave,Bridgeton,MO,63044,2,35,TRUE,TRUE,TRUE
dzD2Oax8JtMDMwsyq-Hs1w,QDOBA Mexican Eats,12121 St Charles Rock Rd,Bridgeton,MO,63044,2,18,TRUE,TRUE,TRUE
UTErsvW3x-jMuFy4pS2hng,HomeTown Buffet,12228 St Charles Rock Rd,Bridgeton,MO,63044,2,25,FALSE,TRUE,TRUE
51yV__LuSawlYDNSYpvdfA,Wendy's,11961 Paul Mayer,Bridgeton,MO,63044,2,15,TRUE,TRUE,TRUE
0Y8xQvpbmO02SsFZtamR5A,Long John Silver's,12294 St Charles Rock Rd,Bridgeton,MO,63044,2,19,FALSE,TRUE,TRUE
FsbGoNUGGJihDpou8T_snQ,TGI Fridays,11228 Lone Eagle Dr,Bridgeton,MO,63044,2,109,FALSE,TRUE,TRUE
mv8ggKwDehcSqlkrjFQcJA,180 Grill and Bar,12490 St Charles Rock Rd,Bridgeton,MO,63044,2,6,TRUE,TRUE,TRUE
njKh9tjfZ9yYyBCl_9acBA,Jack in the Box,12298 Saint Charles Rock Rd,Bridgeton,MO,63044,2,19,TRUE,FALSE,TRUE
KUrVWmKNCzLb1iBgsRyzlw,CVS Pharmacy,12380 St Charles Rock Rd,Bridgeton,MO,63044,2,7,TRUE,FALSE,TRUE
